replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
118300,0.6545192,0.62886167,-6.8803325,12.0279045,7.7826424,35.477657,-0.3399339,12.140579,7.8263636,37.216106,-0.6942634,11.810164,7.820353,37.031937,-0.85258675,6.189376,3.7809463,16.871351,-3.0347564,-0.3279684,1.3326029,4.2362638,-3.8994775,-1.1543556,0.5843447,0.09092367,-3.2813148,0.014410246163606644,0.8030109405517578,118300,1001,416.6666666666667,140.97596327822066,500,116,0.060259157248260725,1.0275182753006133,15.309076471409115,-0.28161081385525205,25.107982186775285,33.32113721559499,67.28179470098593,-28.235871984141255,-0.040760644,0.5099449,0.99991167,-0.9999685,6,25.107982186775285,109032,863,500.0,0.0,500,500,0.05186117555993053,0.9087392352846788,15.356544023085661,-0.2077898984302529,25.930587779965265,38.673568236289576,85.2165337878559,-16.17537363736853,25.930587779965265,38.673568236289576,85.2165337878559,-16.17537363736853,-0.088001825,0.5059638,0.99982166,-0.99870867,5,25.930587779965265,0.027361237967852503,147.022487212962,134.25662943703355,0.012876529013738036,0.007099926006048918,10.726921856985427,292.0533761999686,10699.077927044535,45
120800,0.57822406,0.4415565,-7.513213,12.275965,8.405138,45.92712,1.0022185,12.371839,8.532961,45.89157,1.054997,12.421823,8.568806,49.09478,1.1047461,5.6582694,3.8639624,18.833675,-8.48091,-0.15562236,1.3163954,4.9821453,-3.53554,-1.1015097,0.5579438,0.12347655,-3.4042654,0.015669848769903183,-1.4200596809387207,120800,1006,500.0,0.0,500,500,0.11344360623349276,0.8203578045214699,11.334116617449803,-0.22569430996692896,56.721803116746344,77.93598626035822,138.032308162067,-82.25245114691535,-0.039026245,0.4718927,0.9999235,-0.9998243,5,56.721803116746344,111532,868,500.0,0.0,500,500,-0.10127344987720688,0.6603686405357979,15.361124876124169,-0.2443243442296048,-50.63672493860342,50.97230507199972,33.60850650470305,-101.70859230253984,-50.63672493860342,50.97230507199972,33.60850650470305,-101.70859230253984,-0.016434595,0.47090495,0.99993545,-0.9985126,5,-50.63672493860342,0.022650875034742057,131.88402366102673,89.48390475398628,0.02324131695786491,0.01267306599766016,15.574937747966032,237.0014314209693,10936.081923909427,46
123300,1.2940866,1.5170099,-8.167244,12.919697,7.4132366,38.6873,0.42215204,12.75688,7.3942304,36.60756,0.20180075,12.909719,7.7645164,44.567238,-0.28161082,5.555009,3.4760766,18.245304,-3.3448343,-0.28544375,1.2861197,3.911409,-4.102613,-1.0955629,0.5146826,0.09905422,-3.1426933,0.01662633568048477,-1.8228564262390137,123300,1011,500.0,0.0,500,500,0.089973820471554,1.0921926081802311,23.843907126228142,-0.2125037021236365,44.98691023577702,39.353820629588434,119.92927650617102,3.151738837048564,-0.07662871,0.52469796,0.9999891,-0.99998933,5,44.98691023577702,114032,873,500.0,0.0,500,500,-0.013778821282100739,0.9759252013718832,21.028994237687062,-0.25275046499070414,-6.889410641050351,54.48674956632319,66.97475421541422,-91.3246683573882,-6.889410641050351,54.48674956632319,66.97475421541422,-91.3246683573882,-0.106890984,0.46623397,0.9995719,-0.99981314,5,-6.889410641050351,0.027500124997459352,139.1186172600137,111.42687028698856,0.017680538003332913,0.008400694001466036,14.541158151987474,265.140227055992,11201.2264360314,47
125800,0.47591698,0.48540255,-9.200401,13.664605,8.654196,42.00084,-0.18502651,13.812558,8.893989,43.19348,-0.8407167,13.721539,8.773943,44.81384,-1.0225457,5.4162,3.3719966,20.377533,-1.9703525,-0.095523626,1.311535,6.877014,-2.7760057,-1.0862607,0.49028465,0.61076397,-3.197453,0.01846032775938511,-2.3304097652435303,125800,1017,416.6666666666667,154.85764071846404,500,76,0.09728089967975317,1.1777587821842463,20.949235096546765,-0.28161081385525205,40.533708199897085,47.50493821448397,130.03493037166152,-17.04195225236976,-0.032857362,0.5440857,0.99994594,-0.99977976,6,40.533708199897085,116532,878,500.0,0.0,500,500,0.04421378268547247,1.1167682122873428,18.188114369533324,-0.22462206189372852,22.10689134273624,52.6450595232975,100.0217709032331,-55.802825926341676,22.10689134273624,52.6450595232975,100.0217709032331,-55.802825926341676,-0.057093147,0.5520236,0.9999337,-0.9980005,5,22.10689134273624,0.02783107297727838,116.04806275403826,106.20132171898149,0.023367897025309503,0.012623521033674479,13.992015440016985,236.305222404073,11437.535750152543,48
128300,0.31284526,0.29089946,-9.682316,15.141552,8.550507,45.61241,0.3782758,15.139065,8.457146,46.87177,0.42517668,15.051736,8.375927,45.492935,0.18272659,6.353334,4.0310483,20.148163,-2.3870869,-0.4645381,1.3940059,4.430544,-3.842927,-1.0270559,0.47815606,-0.0734359,-3.2067013,0.018902476876974106,1.4024304151535034,128300,1022,500.0,0.0,500,500,0.02630472059275349,0.9344059451118805,18.11202517497576,-0.2623967936081532,13.152360296376742,25.003769463585268,38.64143537841282,-31.819536450518047,-0.019316016,0.56353194,0.99998516,-0.99946994,5,13.152360296376742,119032,883,500.0,0.0,500,500,0.023517741281057693,0.7745120114026984,16.793537616744157,-0.26389083396894186,11.758870640528812,76.23635650006133,145.38323731510346,-77.48905264794924,11.758870640528812,76.23635650006133,145.38323731510346,-77.48905264794924,0.005504541,0.50343794,0.997661,-0.9995218,5,11.758870640528812,0.018446328002028167,124.82631311099976,110.36448719800683,0.0228328820085153,0.01263745198957622,14.564020736026578,249.8087377070333,11687.34873684257,49
130800,0.6237229,0.8342434,-10.61335,16.178555,9.958444,53.00889,-0.047974706,16.277119,10.069874,56.021084,0.59903485,15.859192,9.645772,50.868877,-0.28161082,6.676113,4.09901,19.766157,-3.225791,-0.19915779,1.4652497,4.1543365,-4.3918753,-1.0546618,0.51286566,0.055675864,-3.2337883,0.018239371478557587,2.707706928253174,130800,1027,500.0,0.0,500,500,0.09340995802362805,1.1691064653937442,36.36114945457168,-0.25038108549903243,46.70497901181399,57.267120791278415,115.55644833439223,-32.29726555586886,-0.052674178,0.5266371,0.99999094,-0.99915045,5,46.70497901181399,121532,888,500.0,0.0,500,500,0.1349143538049254,1.665143627702153,47.80209721706818,-0.19259674245259395,67.45717690246263,41.957299328226966,126.76504450521769,5.390104252112033,67.45717690246263,41.957299328226966,126.76504450521769,5.390104252112033,-0.06070557,0.4786109,0.9999303,-0.9976219,5,67.45717690246263,0.026901438017375767,128.13197931204922,127.42292561201612,0.02313939103623852,0.012522828998044133,14.757829838024918,270.3752984201419,11957.728219911747,50
133300,0.5889933,0.57827866,-11.005076,16.850498,8.968112,47.978405,-1.4588495,16.889437,8.966911,48.488148,-1.323156,16.772453,8.820309,47.427315,-1.634993,7.127573,3.5873964,17.464367,-0.93129337,-0.30205768,1.4975348,3.672586,-3.7545762,-0.97118694,0.50335175,0.13727427,-2.8495812,0.02152937650680542,4.328318119049072,133300,1032,500.0,0.0,500,500,0.11442209257493219,1.3005038062665684,25.175905098024014,-0.2234848472520406,57.211046287466104,51.28269082099893,132.1818161518577,-22.379506128339834,0.022037925,0.5687612,1.0,-0.9999478,5,57.211046287466104,124032,893,500.0,0.0,500,500,-0.03235335527080656,1.0102471436758336,26.867674629983696,-0.1997688156114518,-16.176677635403273,21.112803559939426,23.80200693121904,-33.91811331423607,-16.176677635403273,21.112803559939426,23.80200693121904,-33.91811331423607,0.035026535,0.5824375,0.9997208,-0.9996335,5,-16.176677635403273,0.02752392098773271,117.55814152600942,116.61876236397075,0.018114117963705212,0.009130788967013359,14.672136208042502,248.90380892594112,12206.636048658635,51
135800,0.84894454,0.87616575,-12.568677,17.651443,10.775863,62.39705,-1.3346568,17.661488,10.565075,61.711617,-0.9436153,17.591267,10.855989,66.92683,-0.28161082,6.334353,3.8697743,18.650702,-2.0200725,-0.18622404,1.4556283,3.4552646,-3.9363775,-1.0633423,0.52596813,0.07172352,-3.5385036,0.021175963804125786,1.2890011072158813,135800,1037,500.0,0.0,500,500,0.05553642494545294,0.9720367762560393,16.621343923219683,-0.2787268141942482,27.768212472726475,43.82477107400859,80.39665886919681,-52.968569615706514,0.0804271,0.52941,0.9999845,-0.9997233,5,27.768212472726475,126532,898,500.0,0.0,500,500,0.013446483373493428,1.057072704157825,26.552564238148836,-0.3105214546267052,6.723241686746745,41.416156778870636,83.22278002305995,-35.3151521022866,6.723241686746745,41.416156778870636,83.22278002305995,-35.3151521022866,0.040639747,0.55008465,0.99990183,-0.99915546,5,6.723241686746745,0.0177881300332956,123.48077522101812,122.98504029097967,0.02320512296864763,0.012558226997498423,13.575509051035624,260.09487604303285,12466.734359783644,52
138300,0.78721386,0.99136484,-13.716177,18.354168,9.595001,52.476845,0.11883715,18.318064,9.585101,50.999756,-0.21953414,18.242016,9.655777,54.321163,-0.26558125,5.816715,3.8863864,15.124086,-4.614412,0.025760854,1.4075276,4.0471396,-4.0766745,-1.0302291,0.48618698,0.29753232,-3.1059222,0.022497065365314484,-0.6954241991043091,138300,1042,500.0,0.0,500,500,0.018200043084066177,0.8519607867002434,15.56904485574004,-0.2424704125524637,9.100021542033096,28.69027497123676,57.695275248181886,-22.247502657232868,0.039593145,0.55282205,0.99992794,-0.99994797,5,9.100021542033096,129032,903,500.0,0.0,500,500,0.07017558706014124,0.8594467593824999,14.000882688119383,-0.22660452090171407,35.08779353007063,64.0716286903804,105.00539856885699,-65.70257417338205,35.08779353007063,64.0716286903804,105.00539856885699,-65.70257417338205,-0.009804753,0.48395783,0.9995382,-0.9984984,5,35.08779353007063,0.013577577017713338,130.25309430196648,127.6160422199755,0.02320610301103443,0.012555960041936487,13.847597593034152,271.7660737550468,12738.504732507688,53
140800,0.79777074,0.73161024,-15.549503,20.3278,10.088297,48.87663,-1.1956329,20.226227,10.112543,48.02425,-1.4075415,20.214695,9.977376,46.76967,-2.9341877,5.9666677,4.1757655,17.674168,-6.6930676,-0.16963668,1.4132959,4.295886,-4.5710993,-1.0298349,0.4852479,0.16571167,-2.8861604,0.02279152348637581,-0.1260330080986023,140800,1048,416.6666666666667,185.00060059962567,500,3,0.09866142340481564,0.8948656804477305,19.627107285812183,-0.28161081385525205,41.108926418673164,61.31147930890477,119.23566368661149,-38.452030408931094,0.0117145395,0.47741497,0.99993473,-0.9993629,6,41.108926418673164,131532,908,500.0,0.0,500,500,0.10248646857807182,0.7116109295701444,12.497228609700297,-0.2322043506017258,51.243234289035925,45.60696560998697,118.77230585076056,-9.511618850600348,51.243234289035925,45.60696560998697,118.77230585076056,-9.511618850600348,-0.07370112,0.41560975,0.9980438,-0.9984801,5,51.243234289035925,0.027051927987486124,120.72126288397703,120.54101943195565,0.022906954982317984,0.01243898895336315,14.666732462006621,255.99141264986247,12994.500469770574,54
143300,0.76071763,0.7763662,-15.030573,19.516039,10.478645,54.564217,-0.1022933,19.428082,10.470358,56.066624,-0.107847005,19.479807,10.603312,55.136982,-0.28161082,5.5726023,3.4463122,16.965412,-5.776765,0.049274463,1.3814257,5.150124,-3.0413404,-1.0063633,0.46308798,0.053181767,-2.8580794,0.022618023678660393,-1.61937415599823,143300,1053,500.0,0.0,500,500,0.0706245577601142,1.2633271920374545,52.18727916629097,-0.23020472748505544,35.3122788800571,72.41228088911488,144.43083101130364,-60.02839998003905,-0.051768914,0.54795784,0.9999051,-0.9994752,5,35.3122788800571,133582,913,410.0,180.0,500,50,0.10408880832307608,0.8232263302531392,11.35487241952738,-0.2864845584319023,42.67641141246119,60.06246333262623,125.12012911047073,-41.210500747740674,42.67641141246119,60.06246333262623,125.12012911047073,-41.210500747740674,-0.12435669,0.49039572,0.99999505,-0.99970275,5,42.67641141246119,0.020425472990609705,123.5100288829999,117.27688268700149,0.02100766502553597,0.012635791033972055,13.922692731954157,254.76367323100567,13249.268388432567,55
145800,0.57478297,0.4727584,-15.032667,19.582159,9.458074,43.197052,-0.7965536,19.49096,9.365497,43.16492,-0.62575275,19.271164,9.392037,42.867775,-0.5114245,5.6862197,3.2473981,12.12575,-2.913109,-0.04326498,1.3844246,3.920569,-3.2100406,-1.0070783,0.4517026,0.06461698,-2.7875051,0.023120971396565437,-1.1819872856140137,145800,1058,500.0,0.0,500,500,0.13761740508534134,1.2350244620394595,35.27817587699764,-0.256452437624243,68.80870254267066,46.94142787680781,111.93124253403869,-20.640226472202663,-0.021400018,0.5181594,0.99999535,-0.99980307,5,68.80870254267066,136082,918,500.0,0.0,500,500,0.08292104063402292,0.7547168885309051,12.756941713724656,-0.23492070216241612,41.460520317011444,42.16965497293698,94.64247328344337,-32.13364110144529,41.460520317011444,42.16965497293698,94.64247328344337,-32.13364110144529,-0.029668098,0.47281957,0.99998707,-0.99792105,5,41.460520317011444,0.027450892026536167,118.45714151399443,90.00413703802042,0.012695687008090317,0.006886877992656082,10.358488489000592,218.86680049804272,13468.139150263683,56
148300,0.6516422,0.66877365,-18.060432,22.080452,11.464379,52.67007,-0.055561468,22.064182,11.377076,51.694916,0.4469049,22.131699,11.391419,49.961956,-1.4418806,5.268394,4.0358806,19.155266,-5.702456,-0.023267925,1.365627,4.4711385,-3.885899,-1.025823,0.46331194,0.19280547,-3.042407,0.023044448345899582,-2.7578439712524414,148300,1063,500.0,0.0,500,500,0.15516719778227872,0.9537747787592527,25.125601639574136,-0.24608045904136766,77.5835988911394,14.770870113283102,106.52089186722921,65.00779089329158,-0.019790346,0.5251315,0.99999446,-0.99989986,5,77.5835988911394,138582,923,500.0,0.0,500,500,0.050482189550747625,1.048799141230566,33.87679202905962,-0.217579015459082,25.24109477537378,50.1367600849031,95.13507655819909,-52.074027108754066,25.24109477537378,50.1367600849031,95.13507655819909,-52.074027108754066,-0.072089516,0.52274907,0.9998396,-0.999809,5,25.24109477537378,0.02784171502571553,119.98218018497573,122.69440281798597,0.021724010992329568,0.012566808960400522,15.13116914103739,257.86988467897754,13726.011551692674,57
150800,0.42809278,0.41407347,-17.409641,21.883701,9.310829,45.158966,1.3156502,22.040287,9.395464,46.925343,1.9565384,22.004786,9.473166,45.67253,1.4008962,5.9754553,3.5759325,21.040478,-4.7164593,-0.13140692,1.3994253,3.2951174,-3.8748484,-1.0347012,0.42849153,0.08142513,-2.369328,0.02259129472076893,-0.09303933382034302,150800,1068,500.0,0.0,500,500,0.06524830891318911,0.5721918540151328,15.306679181597703,-0.25759398045363824,32.624154456594525,32.18135257817778,70.68248321412595,-19.032480052137632,-0.05017399,0.5028428,0.99999994,-0.99970335,5,32.624154456594525,141082,928,500.0,0.0,500,500,0.11260296533989353,0.7124589334039471,15.588556824076935,-0.2671957538758055,56.30148266994674,37.74928730950007,101.54186931854699,-7.663634639596621,56.30148266994674,37.74928730950007,101.54186931854699,-7.663634639596621,-0.06458354,0.41360366,0.99988246,-0.9980211,5,56.30148266994674,0.027308460033964366,117.6644315670128,108.57941807503812,0.02301276702200994,0.01263936300529167,14.722034196020104,241.0288444281323,13967.044616393745,58
153300,0.5875371,0.4534267,-20.29327,24.70649,11.981247,64.0551,0.43121004,24.56528,11.779347,64.24968,0.120222464,24.500494,11.817349,63.20853,0.5747086,5.735634,3.761653,13.666555,-5.6938834,-0.045770425,1.4136326,3.9197116,-3.055535,-1.0272685,0.4792954,0.38050503,-3.2574754,0.02475181594491005,-0.9778276681900024,153300,1073,500.0,0.0,500,500,0.13809522984330933,0.9782082460607162,28.2199038994674,-0.24031721175803658,69.04761492165466,45.138166006311586,114.38309923056522,8.437665173160934,0.022613386,0.5365904,0.999961,-0.9991634,5,69.04761492165466,143582,933,500.0,0.0,500,500,0.14228899776869516,0.8071690629155621,20.992345452853105,-0.2590304579723098,71.1444988843476,39.47535213987086,114.66346690404764,2.6489910043133804,71.1444988843476,39.47535213987086,114.66346690404764,2.6489910043133804,0.06138251,0.5383526,0.99995166,-0.99532354,5,71.1444988843476,0.027439391997177154,121.29363104497315,117.59233205096098,0.023140478995628655,0.012648834963329136,14.573871892003808,253.52306369389407,14220.572025222704,59
155800,0.62520456,0.6014657,-19.934832,24.288502,11.969031,58.88578,0.7311281,24.343647,11.984854,57.482124,0.2136719,24.47745,12.012632,57.40986,-0.28161082,5.7305603,3.8810484,15.875635,-2.1917672,-0.2186287,1.4179391,4.95809,-3.6874294,-0.9829407,0.4703141,0.554518,-2.7576828,0.024859698489308357,-0.9952866435050964,155800,1078,500.0,0.0,500,500,0.12120372038976211,0.9185159613034003,25.284396533459542,-0.23944060746443913,60.601860194881056,53.07252528460386,118.52779011583299,-18.279631319099895,-0.056671586,0.49247396,0.99987406,-0.99862266,5,60.601860194881056,146082,938,500.0,0.0,500,500,0.05140134501217585,0.78656795852156,18.265741914121453,-0.29014060960667337,25.70067250608788,91.06468031088498,153.0092049052307,-69.18267873504884,25.70067250608788,91.06468031088498,153.0092049052307,-69.18267873504884,-0.022869464,0.4411228,0.99840015,-0.99757034,5,25.70067250608788,0.02770796901313588,106.74039616703521,108.68541340105003,0.017874302982818335,0.008222391013987362,13.75177143100882,229.231385662104,14449.807406855747,60
158300,0.65196437,0.6655128,-19.97148,24.826677,12.184399,78.25477,-2.4301333,24.792599,12.110832,79.28756,-0.714722,24.960215,12.193931,80.71145,-0.3617863,6.408086,3.6422386,15.77359,-6.606142,-0.049476624,1.4335892,3.7338552,-3.609044,-1.0146332,0.47180706,0.19623941,-2.7308636,0.023465724661946297,1.5313843488693237,158300,1083,500.0,0.0,500,500,0.16108148034285946,1.1032492430973686,30.927015416824794,-0.29516703752178247,80.54074017142972,51.41512803171766,114.94176695004478,-19.78910560961952,-0.008479651,0.5319107,0.9999998,-0.9996675,5,80.54074017142972,148515,944,405.5,145.92663681909937,500,115,0.12375112314892954,0.9100272400885254,19.492220270600182,-0.29690845495596,50.181080436890944,37.047840307699126,85.56751132453601,-3.5321028680971307,50.181080436890944,37.047840307699126,85.56751132453601,-3.5321028680971307,0.00018843476,0.46034968,0.9999347,-0.999547,6,50.181080436890944,0.013712687010411173,105.26827172300545,99.71722379297717,0.022943439951632172,0.012403801025357097,12.455916100007016,217.49047154397704,14667.30099912465,61
160800,1.446146,1.4395604,-24.306166,28.365469,13.603051,64.20165,1.5653137,28.19285,13.670331,64.160965,1.9477257,28.190088,13.548718,63.254883,1.6721461,5.5656357,3.5661466,16.49935,-2.8214164,-0.13067323,1.3832846,4.4678826,-3.8953903,-1.0384498,0.48001653,0.24914217,-2.7021194,0.024708904325962067,-1.6071949005126953,160800,1088,500.0,0.0,500,500,0.14766238508297222,0.8729820611362098,22.417466618404127,-0.32416545874313923,73.83119254148608,42.728010716905935,111.56140764630995,-9.075637255879398,-0.011477183,0.49462348,0.99990547,-0.9999988,5,73.83119254148608,151015,949,500.0,0.0,500,500,0.14506413695632706,0.9526179808477576,33.74192472583843,-0.24555210527393426,72.53206847816357,22.917310569889626,107.28566359520492,37.35618285347812,72.53206847816357,22.917310569889626,107.28566359520492,37.35618285347812,-0.038447697,0.45564598,0.9999767,-0.9963149,5,72.53206847816357,0.02767069300170988,109.76614785299171,112.78806109703146,0.02308835496660322,0.012249768013134599,14.47272147302283,237.08993923902744,14904.395352119696,62
163300,1.4335966,1.2589244,-23.119228,27.748816,13.940825,64.976105,1.0533605,27.78615,13.904421,65.64571,1.5190339,27.548584,13.774647,66.2095,1.1729914,6.061014,3.7040792,15.129228,-4.2729864,-0.050382257,1.4542572,5.3411846,-4.8453317,-1.0232954,0.4622494,0.47758675,-2.824651,0.023936819285154343,0.22773779928684235,163300,1094,416.6666666666667,141.93386566363301,500,113,0.11193769711090085,0.75777091743877,13.885677303915115,-0.2829698676705044,46.64070712954199,39.796614186613255,117.61307668915934,0.846833950995572,-0.04158942,0.511386,0.9999217,-0.9989174,6,46.64070712954199,153515,954,500.0,0.0,500,500,0.10655138884267212,1.2808689722539464,54.99555773179121,-0.30015391423759435,53.27569442133607,32.71323036738963,115.69169691956226,25.770147152829026,53.27569442133607,32.71323036738963,115.69169691956226,25.770147152829026,-0.017938212,0.48320913,0.9995963,-0.99524033,5,53.27569442133607,0.027393551950808614,116.23275414702948,109.89687730697915,0.014633608981966972,0.007128312019631267,14.191132521023974,240.369919447985,15144.76905559568,63
165800,0.942882,0.86794865,-22.841476,27.142231,13.3251,77.28922,0.8023964,27.200676,13.414538,74.98606,-1.3526089,26.943916,13.286566,76.88007,0.29924795,5.9507437,3.7308302,22.658604,-3.6203775,-0.16068162,1.4444122,3.492906,-4.015115,-1.0432385,0.45215714,0.14725566,-2.6448607,0.024616476148366928,-0.18249177932739258,165800,1101,357.14285714285717,167.4535573750257,500,106,0.10893912601529128,0.667569805898765,16.843479052607876,-0.301728116402622,38.90683071974687,14.060282487608228,56.08444648835218,18.244449726481946,-0.032170918,0.44784883,0.99490434,-0.9983532,7,38.90683071974687,155612,959,419.4,161.2,500,97,0.14030836172349903,0.9119133588128633,23.872327658004686,-0.28161081385525205,58.84532690683549,24.802440408075793,96.2109306257943,28.193518633228685,58.84532690683549,24.802440408075793,96.2109306257943,28.193518633228685,-0.022857215,0.43004224,0.9992224,-0.992265,5,58.84532690683549,0.02762729296227917,105.58655263000401,105.89556469902163,0.021488053957000375,0.012456202006433159,14.599464656028431,226.14315353397978,15370.915822725627,64
168300,1.399397,1.2099067,-25.849361,30.753407,13.344557,75.2339,0.5532583,30.915222,13.401058,74.57129,-0.4084721,30.6528,13.379395,70.860054,0.04684909,6.5164146,3.5056417,14.5883665,-4.7613797,-0.22996199,1.3680512,4.193383,-3.5883203,-1.1153282,0.4780993,0.058695972,-2.8381612,0.023801103234291077,1.9304258823394775,168300,1106,500.0,0.0,500,500,0.028248127767662265,0.5968035002608597,13.89191147716522,-0.33509426060646896,14.124063883831138,36.156695562754074,54.389130397006724,-33.041914781353896,-0.031813618,0.57401365,0.9999883,-0.99954957,5,14.124063883831138,158112,964,500.0,0.0,500,500,0.11786692321738237,1.0701174612218318,35.27932427376214,-0.31610582955880095,58.93346160869119,14.856299762378677,78.81777574446554,34.02102309229576,58.93346160869119,14.856299762378677,78.81777574446554,34.02102309229576,-0.060976837,0.4805985,0.99156433,-0.99527717,5,58.93346160869119,0.027670220006257296,110.2548075169907,113.34372759005055,0.017176853958517313,0.010250022984109819,14.679740441031754,238.33337264502188,15609.253170690616,65
170800,1.0039022,0.8921897,-26.561256,31.0172,14.031941,67.71899,1.5922182,31.108917,14.167504,68.0136,2.5403178,31.178144,14.178331,70.20093,2.2341816,6.0608807,3.5224755,18.027737,-0.81611776,-0.12846093,1.4108529,5.1409636,-3.9583192,-1.0765809,0.4713707,0.680243,-2.9077816,0.02395440824329853,0.22716248035430908,170800,1111,500.0,0.0,500,500,0.08718823847971159,0.7609104381494688,19.586227441550825,-0.3357485748534984,43.59411923985577,27.790667671766816,82.34590896450436,2.2667957613717236,-0.025821289,0.47657916,0.9997108,-0.99835396,5,43.59411923985577,160612,969,500.0,0.0,500,500,0.06934662077687351,0.6492138737931078,16.98107511655696,-0.33398964848892826,34.67331038843677,11.00580489208354,50.403378733254,16.424215275519433,34.67331038843677,11.00580489208354,50.403378733254,16.424215275519433,0.0045214673,0.3073522,0.9893702,-0.99696153,5,34.67331038843677,0.027832032006699592,91.63362306600902,95.74301709898282,0.023298226995393634,0.012323350994847715,14.74953519803239,202.18962897302117,15811.445992695575,66
173300,0.8467146,0.7595172,-27.769554,32.066322,13.146361,72.69586,2.908525,32.20233,13.149403,75.94377,3.1559694,32.068665,13.158982,74.284035,3.3428006,6.1044173,3.6774244,16.819706,-4.7952533,-0.1849503,1.3482356,3.7175136,-3.708244,-1.1184846,0.47605515,-0.057857394,-2.6672592,0.023145657032728195,0.3932188153266907,173300,1116,500.0,0.0,500,500,0.08615793607059995,0.6887781538254876,22.391515277662865,-0.36610209121734544,43.07896803530002,49.89694116889368,122.25897552372265,-11.654707094048353,-0.0006312663,0.51663995,0.99995863,-0.9993475,5,43.07896803530002,163112,974,500.0,0.0,500,500,0.028452752693049668,0.42880858545063993,11.347330367720424,-0.3550137280227866,14.22637634652483,18.2704792816006,38.26969569895301,-8.584708000619905,14.22637634652483,18.2704792816006,38.26969569895301,-8.584708000619905,0.032024316,0.528374,0.9990536,-0.9963581,5,14.22637634652483,0.02769184100907296,101.68259533698438,107.23317478399258,0.02316813700599596,0.01255515095544979,13.151806754001882,222.13099200394936,16033.58127878356,67
175800,0.81037724,1.0329,-27.388077,32.05866,13.5424795,71.068924,-0.058050945,32.0774,13.394415,69.08318,1.2934945,32.237423,13.462588,71.42952,1.5976318,6.064414,3.7563438,21.76098,-3.661233,-0.16894436,1.3666291,4.261509,-3.3218188,-1.0835925,0.46482503,-0.012091279,-2.5123782,0.02396314963698387,0.2403961420059204,175800,1121,500.0,0.0,500,500,0.056620425820956305,0.6637937126211042,19.78106118616969,-0.35474646447339125,28.310212910478185,44.85754449502499,84.71276045813725,-50.01674548090227,0.0012511907,0.5474638,0.9999924,-0.99970144,5,28.310212910478185,165612,979,500.0,0.0,500,500,0.07909555846356119,0.5373296744356412,15.364272336686357,-0.2861019594113592,39.54777923178059,33.04368124802028,103.60746963250284,11.731449248203866,39.54777923178059,33.04368124802028,103.60746963250284,11.731449248203866,-0.0355694,0.4249596,0.997097,-0.9952204,5,39.54777923178059,0.0271598530234769,109.71618766500615,106.42690035601845,0.022858053038362414,0.012397154001519084,14.380030316999182,230.58553339808714,16264.171164730738,68
