replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
190800,0.014172862,0.010920874,-5.799208,13.312002,4.5250206,20.192537,2.0656505,13.282345,4.5048456,20.130272,2.1792576,13.243887,4.5081787,20.075136,2.1448996,7.606203,5.487173,28.299047,-3.5709527,0.013163928,1.4991866,4.280159,-4.989949,-0.8237641,0.31437853,0.073278785,-2.0610642,0.002778843976557255,-2.3175148963928223,190800,382,500.0,0.0,500,500,0.36608416651200815,0.070724078619242,0.4260572284154723,0.003081503122545656,183.04208325600402,16.451225634759414,199.8542789693873,157.97225115117695,0.022527225,0.65691525,0.9998188,-0.999417,5,183.04208325600402,187500,375,500.0,0.0,500,500,0.37502598402100346,0.07448076292767125,0.46178404728500677,0.0032792143844674352,187.51299201050173,13.085338144914946,203.94890673738766,169.9598191572709,187.51299201050173,13.085338144914946,203.94890673738766,169.9598191572709,0.0166226,0.6416827,0.9989694,-0.9964228,5,187.51299201050173,0.027727990061976016,60.84804892807733,69.93464843195397,0.02282141405157745,0.01260307407937944,14.291163592948578,145.13701343117282,11627.98749586707,74
193300,0.013869632,0.010657787,-5.4853745,13.239206,4.9129763,20.268112,2.1085222,13.193302,4.8955646,20.230167,2.1384811,13.212669,4.937181,20.250328,2.0510151,7.843527,5.389008,27.37682,-3.616541,0.106133655,1.5418608,4.8128214,-5.3628793,-0.799334,0.33334082,0.2822066,-1.9566882,0.0027303416281938553,-0.9237493276596069,193300,387,500.0,0.0,500,500,0.38651136506530154,0.07181026047693924,0.4584667467887732,0.0025062075400003906,193.25568253265072,6.856632017054518,201.8883130090612,181.15390820623972,0.09222565,0.6677126,0.99969184,-0.9995656,5,193.25568253265072,190000,380,500.0,0.0,500,500,0.39985269659821615,0.06610532676477127,0.4639531506809148,0.0033655255642940944,199.92634829910804,15.21867335426327,220.31678732736208,173.64941532200862,199.92634829910804,15.21867335426327,220.31678732736208,173.64941532200862,0.12216471,0.66392374,0.99945277,-0.9984707,5,199.92634829910804,0.017368553089909256,68.48915576108266,67.63437420211267,0.022623997065238655,0.012408538023009896,14.194323730072938,150.37025478144642,11778.361944281496,75
195800,0.008296577,0.0110856155,-4.541631,12.579992,5.496337,20.479113,1.6380336,12.55468,5.5034566,20.523026,1.726133,12.597064,5.506196,20.565899,1.6864629,8.148863,4.9600687,23.162178,-7.4771924,0.10108046,1.5472984,4.438082,-4.038791,-0.74459636,0.3312463,0.2761572,-1.9118353,0.0026723395567387342,0.8820645809173584,195800,392,500.0,0.0,500,500,0.3531921283698637,0.08250923822585605,0.4661784870892294,0.0025851627418754268,176.5960641849319,20.045267837090687,195.6062250018061,139.82624588759074,-0.044877734,0.6899211,0.99982876,-0.99998266,5,176.5960641849319,192500,385,500.0,0.0,500,500,0.41573525545595696,0.06225993501323981,0.4633964242676004,0.003759773340847236,207.86762772797837,3.447138754248869,213.92529020213013,204.1931200836612,207.86762772797837,3.447138754248869,213.92529020213013,204.1931200836612,0.12734605,0.6755836,0.9979502,-0.9998219,5,207.86762772797837,0.027957643033005297,65.73585084301885,65.30318972107489,0.02244020497892052,0.012506200931966305,14.802759705926292,145.90470431896392,11924.270851957262,76
198300,0.022442125,0.016540736,-7.0593395,14.323893,4.5811167,20.639198,2.4404771,14.265022,4.558972,20.54842,2.317883,14.274896,4.5889907,20.604177,2.282494,7.3362064,4.271303,23.307335,-1.4102781,0.0039590187,1.4439555,3.6793084,-3.8937066,-0.8374974,0.32298592,0.12967876,-2.1793113,0.0025647867005318403,-3.959825277328491,198300,397,500.0,0.0,500,500,0.35181130134488264,0.07548980524792588,0.45803851206047086,0.002663171242384718,175.90565067244134,20.457844366563112,198.8771772473953,148.93462587290682,-0.007127408,0.64262134,0.9997205,-0.9999196,5,175.90565067244134,195000,390,500.0,0.0,500,500,0.3637564451004399,0.0711832879514829,0.43229672120370066,0.00325464277549187,181.87822255022002,15.134378496070882,198.4989010379884,162.96369506259828,181.87822255022002,15.134378496070882,198.4989010379884,162.96369506259828,0.03955697,0.59726936,0.9970561,-0.9997585,5,181.87822255022002,0.02786907902918756,68.73299671709538,70.08229010307696,0.01831732492428273,0.01013002498075366,14.711784468963742,153.5833877180703,12077.85803800926,77
200800,0.009533973,0.011991515,-6.508408,14.391472,4.9992676,21.066122,1.5407839,14.386239,4.9969134,21.03479,1.5250347,14.390942,4.993821,21.00163,1.5662814,8.003172,4.8003273,21.21648,-5.364138,0.19229299,1.4843545,3.528939,-4.544246,-0.8683019,0.3344095,0.15079838,-2.1007476,0.002575451275333762,0.018911808729171753,200800,402,500.0,0.0,500,500,0.3807177298238953,0.07328809339385943,0.46653285730729377,0.002767678308112617,190.35886491194768,9.462844620352515,202.01798853648322,179.8574368175256,0.098208115,0.6582664,0.99967843,-0.9999671,5,190.35886491194768,197500,395,500.0,0.0,500,500,0.3985941808292565,0.08603521335153527,0.46602953635812505,0.0027716451540609507,199.29709041462826,14.270746270043098,218.18993424136394,174.58261118688586,199.29709041462826,14.270746270043098,218.18993424136394,174.58261118688586,0.14086296,0.6559003,0.99850184,-0.995853,5,199.29709041462826,0.021510443999432027,64.32229420903604,55.39466201607138,0.022908054990693927,0.012513445923104882,14.89844301796984,134.6723311879905,12212.53317624412,78
203300,0.011064307,0.010824142,-7.618248,14.680136,4.843433,21.242287,1.7020822,14.617941,4.845569,21.227226,1.694347,14.652826,4.828933,21.16781,1.7483339,7.1106796,5.606996,26.504978,-8.65193,0.04519417,1.4538932,3.9486294,-6.4466696,-0.88227123,0.3319733,0.31167883,-2.2765493,0.002475533401593566,-5.336881637573242,203300,407,500.0,0.0,500,500,0.3523045447476519,0.07648028085836098,0.43057404019323586,0.0022669993824711325,176.15227237382587,20.708277106680377,198.08113138736863,139.9378879968641,0.038004544,0.64978504,0.9994764,-0.9999739,5,176.15227237382587,200000,400,500.0,0.0,500,500,0.38838345496347354,0.06489719697359048,0.46337977799478197,0.00245980555230563,194.19172748173682,4.645934608849446,200.23377737048997,188.87525673467164,194.19172748173682,4.645934608849446,200.23377737048997,188.87525673467164,0.077952415,0.5897367,0.9980906,-0.9997321,5,194.19172748173682,0.028041903977282345,70.03317768196575,71.0914621289121,0.022816948010586202,0.012568620964884758,13.926540334010497,155.1146076178411,12367.652118748985,79
205800,0.009357568,0.0060549034,-6.734394,14.491413,5.1866994,21.481514,2.477611,14.465748,5.1757135,21.398703,2.3550181,14.452503,5.157757,21.349052,2.4061038,7.8460627,4.9999585,21.733852,-3.1558554,0.029114384,1.4704441,3.4623804,-4.7294064,-0.84295124,0.32869774,0.17393321,-2.2478244,0.0025671138428151608,-0.9181166887283325,205800,412,500.0,0.0,500,500,0.3377647538490488,0.07794900086121026,0.4628681841508994,0.0022083958536164875,168.88237692452438,13.200336759334409,184.79102820031156,145.16686379306125,-0.0060073533,0.65146667,0.9996625,-0.9996571,5,168.88237692452438,202500,405,500.0,0.0,500,500,0.3415769534027434,0.07861253718733595,0.4629192504125279,0.002996781837973808,170.78847670137168,21.647157141526254,201.00310083802444,138.87200447978395,170.78847670137168,21.647157141526254,201.00310083802444,138.87200447978395,0.005609845,0.62131476,0.9977924,-0.99982715,5,170.78847670137168,0.028252443065866828,70.17771810805425,70.92966738995165,0.01927149493712932,0.009429616970010102,14.346631463966332,155.51097051694524,12523.167337511783,80
208300,0.0121349,0.017368853,-7.974416,14.820211,4.9487934,21.68872,2.4368727,14.787536,4.926272,21.544567,2.4208755,14.833839,4.949071,21.634346,2.421579,6.909116,3.8419437,17.267384,-2.1240637,0.16179115,1.3969854,3.5090017,-4.1643867,-0.8590042,0.32718086,0.18829346,-2.0765066,0.0023784583900123835,-6.589435577392578,208300,417,500.0,0.0,500,500,0.3900513790632715,0.0682544313484812,0.4656301264776172,0.0029301138072605508,195.0256895316356,6.914754048160343,203.22767365342392,186.16521540039315,0.11281091,0.65744007,0.99968123,-0.99993515,5,195.0256895316356,205000,410,500.0,0.0,500,500,0.40633771891610365,0.06039051284833701,0.4647831445856879,0.002680331991920945,203.16885945805183,5.313777915015067,209.25831672084877,193.9998413402956,203.16885945805183,5.313777915015067,209.25831672084877,193.9998413402956,0.16602118,0.6285859,0.99853987,-0.9949001,5,203.16885945805183,0.027805965044535697,68.03890689602122,68.49633759399876,0.016771694063208997,0.00980684906244278,13.856194698950276,150.44582369714044,12673.61637711781,81
210800,0.0076618446,0.008403838,-6.847603,14.678148,5.1279573,21.704094,2.329793,14.663255,5.10795,21.61123,2.327218,14.670494,5.12872,21.689613,2.3530602,7.93297,5.1233582,20.047691,-4.8413258,0.04434055,1.554055,4.2930655,-4.6024632,-0.79932594,0.3219965,0.6286855,-2.0267224,0.002474989276379347,-0.4022185802459717,210800,422,500.0,0.0,500,500,0.368693167744522,0.08616978036085808,0.4627251005061476,0.0022274771033321565,184.34658387226108,22.735361581207275,215.1181599396963,144.50052472574714,0.016851813,0.675206,0.99989796,-0.99996054,5,184.34658387226108,207500,415,500.0,0.0,500,500,0.4077763836619574,0.06016423092710072,0.46194216873697547,0.0030753504478485158,203.88819183097874,5.847339202410113,210.36272314707048,195.62167069759735,203.88819183097874,5.847339202410113,210.36272314707048,195.62167069759735,0.11392095,0.64571226,0.99906075,-0.9967525,5,203.88819183097874,0.02816171001177281,69.11112266499549,53.71421587502118,0.012578169000335038,0.007119145942851901,14.254760789102875,137.1279583540745,12810.747388326912,82
213300,0.02529084,0.029735241,-7.880208,15.638302,4.868986,21.839254,2.4124584,15.577435,4.891501,21.772863,2.4089878,15.659773,4.8544483,21.807602,2.4656458,7.8207335,4.6735296,21.394657,-4.166,0.25405672,1.480213,3.5848358,-3.456568,-0.8190203,0.35677776,0.54903996,-2.271275,0.0023702015168964863,-1.0836552381515503,213300,427,500.0,0.0,500,500,0.36899847313815315,0.08142804086787811,0.46373711350396135,0.0019442590273897914,184.49923656907657,3.5867598910310057,189.85384125590264,178.58673116147068,0.08079637,0.69623464,0.9999319,-0.99995536,5,184.49923656907657,210000,420,500.0,0.0,500,500,0.4092941304779067,0.06413873062556887,0.46283660397913245,0.00239424822028553,204.64706523895342,8.874079835520018,219.24594926401988,191.52356261246578,204.64706523895342,8.874079835520018,219.24594926401988,191.52356261246578,0.1842657,0.64060533,0.99835795,-0.9995409,5,204.64706523895342,0.028033058042638004,60.25339933298528,61.53711027500685,0.022760941996239126,0.012399420025758445,13.192175926989876,135.04587895504665,12945.795974013861,83
215800,0.0098803425,0.0137119815,-7.5207205,15.403187,5.0377097,21.81261,1.9402769,15.426403,5.0350823,21.849377,1.9497167,15.371023,5.042438,21.762836,1.8843805,7.988895,5.1371584,21.45293,-5.428895,0.2577619,1.4586353,3.5339084,-4.2162046,-0.8391725,0.31599763,0.24263,-1.9253781,0.002287225564941764,-0.06752768158912659,215800,432,500.0,0.0,500,500,0.36264788418136706,0.08394851213002033,0.46477071749075083,0.0024402792972308433,181.32394209068352,17.627620879742828,199.16821812373522,147.5793294984238,0.09728469,0.6726878,0.99983007,-0.9997932,5,181.32394209068352,212500,425,500.0,0.0,500,500,0.40882988523715114,0.0643185468175578,0.46407106573581935,0.0026779959607363154,204.41494261857565,10.259145500876757,217.1181964231665,191.3949333490685,204.41494261857565,10.259145500876757,217.1181964231665,191.3949333490685,0.16121401,0.6451707,0.9976739,-0.99925506,5,204.41494261857565,0.01878465700428933,51.50309269898571,57.41609335900284,0.012421063962392509,0.007106881006620824,11.575444760965183,120.53294342092704,13066.33289205574,84
218300,0.010336559,0.019331334,-7.250844,15.38663,5.4361463,22.106113,1.5690036,15.453032,5.464425,22.296244,1.558884,15.410439,5.4455166,22.13673,1.5898134,8.275658,4.976585,25.56503,-3.50375,0.1631465,1.5276573,3.9459975,-3.4922252,-0.8055513,0.3411406,0.0626117,-2.0417888,0.0023549231700599194,1.668074131011963,218300,437,500.0,0.0,500,500,0.3660039333114155,0.07740738672157949,0.4636229733626418,0.002752870162529539,183.0019666557077,10.853499769268252,195.838650984888,170.25702520220884,0.042130653,0.70637536,0.9998595,-0.9996716,5,183.0019666557077,215000,430,500.0,0.0,500,500,0.39623593426516873,0.0844515313875845,0.46415805822697837,0.002442995496322156,198.1179671325844,20.21451810329004,217.5690957857425,162.7754232951941,198.1179671325844,20.21451810329004,217.5690957857425,162.7754232951941,0.124244556,0.6805333,0.9992554,-0.9999849,5,198.1179671325844,0.019217132939957082,55.524058373994194,46.577131344005466,0.02264147496316582,0.012773834052495658,14.537611179053783,116.69343333900906,13183.028958029696,85
220800,0.015119735,0.012391312,-9.361876,15.901645,4.664317,22.314613,2.5454922,15.940541,4.6677527,22.337154,2.5301623,15.932164,4.6921864,22.441364,2.5968077,6.6578226,4.2834606,20.25717,-3.804116,0.2252197,1.4399198,3.3574343,-3.4750834,-0.80260205,0.3424187,0.28726375,-2.4392536,0.0024018578696995974,-8.094606399536133,220800,442,500.0,0.0,500,500,0.3437914328521542,0.07775284324498495,0.46535334943760587,0.003228633206987605,171.89571642607712,21.378122140753252,192.7309625812393,143.49292705503106,0.10750171,0.67682534,0.999975,-0.99999446,5,171.89571642607712,217500,435,500.0,0.0,500,500,0.3936803693496507,0.058952874359876756,0.463361335137815,0.0028547105755898665,196.84018467482548,5.50433300283403,204.94629604971388,190.5003069172796,196.84018467482548,5.50433300283403,204.94629604971388,190.5003069172796,0.13088723,0.60316133,0.9991105,-0.99946386,5,196.84018467482548,0.027818504022434354,67.2077766660368,71.41692479292396,0.022698002983815968,0.013576894998550415,14.535850862972438,153.224645723938,13336.257976802532,86
223300,0.01625245,0.010647324,-8.061136,15.411024,5.7470345,22.704863,1.9399563,15.365072,5.743544,22.609667,1.8908128,15.354635,5.74486,22.545616,1.9059597,7.4083776,4.6540513,20.721954,-5.247269,0.19118951,1.4671762,3.4943247,-3.7343683,-0.8361883,0.32390335,0.16061682,-2.3881052,0.0021944763138890266,-3.6217544078826904,223300,447,500.0,0.0,500,500,0.3461822711023244,0.07873296527312378,0.46327846416046536,0.0019584529427874335,173.09113555116227,14.9901709720107,200.8717464119675,160.44330316154043,0.0058845156,0.6942614,0.9999404,-0.99980253,5,173.09113555116227,220000,440,500.0,0.0,500,500,0.3723490886602477,0.07570643895882605,0.4633246154772641,0.002953004973376086,186.17454433012387,19.930059350321272,214.04049324887688,162.86328990364635,186.17454433012387,19.930059350321272,214.04049324887688,162.86328990364635,0.045019004,0.64573896,0.99938405,-0.9995519,5,186.17454433012387,0.028075272915884852,67.91753050091211,69.20114875095896,0.022996704909019172,0.012755946954712272,14.012463988969103,151.1949711656198,13487.457341563306,87
225800,0.017284237,0.017838292,-7.728476,15.721152,5.7643523,23.106201,1.9028715,15.652828,5.72265,22.996063,1.9220444,15.714506,5.7276416,23.000744,1.8750324,8.027155,4.8855324,25.530785,-4.196418,0.07831223,1.529299,3.3395772,-4.475059,-0.8321505,0.31646404,-0.025085837,-2.239184,0.0022663529962301254,0.16536498069763184,225800,452,500.0,0.0,500,500,0.34422811797795577,0.07009005143651395,0.44005799766330767,0.00288263659389443,172.11405898897786,14.656446225919648,182.33801404103625,143.37176102892195,0.06697091,0.6787743,0.99992627,-0.9998567,5,172.11405898897786,222500,445,500.0,0.0,500,500,0.3770354761972126,0.06421049383023592,0.4404876271690513,0.002677835068466419,188.51773809860632,11.931514344798567,204.24292224131244,168.8912532469571,188.51773809860632,11.931514344798567,204.24292224131244,168.8912532469571,0.08273392,0.61606055,0.99852467,-0.9991395,5,188.51773809860632,0.01789785106666386,67.6028368100524,45.904046050971374,0.012233084999024868,0.006918316008523107,13.111143223010004,126.65507533610798,13614.116393039585,88
228300,0.020154193,0.018038016,-7.793791,16.558422,4.7820973,23.3115,1.5675938,16.549334,4.7758527,23.258999,1.6396923,16.517439,4.7654753,23.188011,1.5591375,8.858075,5.46603,22.710045,-3.0521793,0.17787679,1.5618039,4.164255,-3.7378457,-0.8304344,0.3277669,0.01298219,-2.097845,0.0022851063404232264,5.218874931335449,228300,457,500.0,0.0,500,500,0.3665350412216349,0.07793826630099904,0.46349624827921015,0.002315730984135597,183.26752061081748,9.62357419658043,197.76972194097314,170.4756680453282,0.037085164,0.683321,0.9998882,-0.999532,5,183.26752061081748,225000,450,500.0,0.0,500,500,0.32615382372126794,0.15776360129754172,0.46344893822630007,0.0016035007604651482,163.07691186063394,73.82935755179196,218.32461479875508,17.21876061999064,163.07691186063394,73.82935755179196,218.32461479875508,17.21876061999064,0.089102864,0.6403848,0.99954486,-0.9981375,5,163.07691186063394,0.02826981304679066,58.288180929026566,59.38371505099349,0.02277978404890746,0.012403573957271874,14.094010603032075,131.8293597541051,13745.94835454051,89
230800,0.0114556635,0.0096628,-7.9454165,16.545658,4.5313745,23.26619,4.0231986,16.531101,4.5387897,23.245014,3.9415169,16.542751,4.535402,23.28461,4.053417,8.68631,5.953307,23.091177,-3.871093,0.10781145,1.5809366,4.4825773,-3.6478624,-0.84607834,0.35704082,0.35606122,-2.658754,0.002289759460836649,4.172549247741699,230800,462,500.0,0.0,500,500,0.33768769629721695,0.08840259343553748,0.4596798819686366,0.002448765950709311,168.8438481486085,6.520707950296463,174.94724344317896,156.8686400172456,0.02497442,0.68184155,0.9999225,-0.99980384,5,168.8438481486085,227500,455,500.0,0.0,500,500,0.33923700923725325,0.06376684654719657,0.42612386570090055,0.0027952532196732797,169.6185046186266,7.61440199645973,182.2563393751708,160.168939680589,169.6185046186266,7.61440199645973,182.2563393751708,160.168939680589,0.025705658,0.62763464,0.99961644,-0.9995054,5,169.6185046186266,0.027741232072003186,68.81055599800311,69.97616926196497,0.02270111709367484,0.012522662989795208,14.47815434797667,153.32784462010022,13899.280354954768,90
233300,0.011335513,0.007595858,-9.530176,16.55394,4.8591986,23.643034,2.7789307,16.455729,4.8499136,23.557102,2.6559658,16.481468,4.8771977,23.618858,2.6546617,7.034419,5.1108785,20.632359,-3.5393145,0.18889546,1.4358786,4.185776,-4.340148,-0.82198495,0.3108127,0.16426152,-2.0828085,0.002315004589036107,-5.8596062660217285,233300,467,500.0,0.0,500,500,0.3487291061591501,0.07739924297049593,0.46602270931505174,0.002938868503042483,174.36455307957502,11.887095756537581,189.79772359341294,154.51253198069244,-0.011119111,0.6832433,0.9998776,-0.99960536,5,174.36455307957502,230000,460,500.0,0.0,500,500,0.4085286839685122,0.07029796849861927,0.4660556462185591,0.0030961005888312273,204.2643419842562,14.282651104954802,216.83421854133016,181.1770486771876,204.2643419842562,14.282651104954802,216.83421854133016,181.1770486771876,0.12105035,0.65960795,0.99944913,-0.99932307,5,204.2643419842562,0.02812586002983153,68.20387122395914,69.67871369502973,0.012423158041201532,0.012095521902665496,14.449060578015633,152.3842900369782,14051.668538884493,91
235800,0.012859529,0.01289511,-9.229165,16.329998,5.394298,23.715694,1.8657914,16.29779,5.407198,23.785097,1.805073,16.350395,5.4287934,23.824656,1.8992512,7.18383,5.140214,24.137321,-4.87492,0.068279825,1.5084263,3.8210294,-4.579819,-0.82480013,0.33602422,0.007010162,-2.222328,0.0022651967592537403,-4.970708847045898,235800,472,500.0,0.0,500,500,0.349655845045009,0.0888685157019659,0.4648557961382151,0.002687094823003947,174.8279225225045,14.352473891478308,193.00358489122974,152.43457577582572,0.0024327605,0.7161222,0.9994516,-0.99998134,5,174.8279225225045,232500,465,500.0,0.0,500,500,0.3813062763457063,0.06709121597276353,0.46103210556002366,0.0020196767038971634,190.6531381728531,10.774221946270801,202.16839327497271,172.08872676219403,190.6531381728531,10.774221946270801,202.16839327497271,172.08872676219403,0.07611107,0.67972827,0.9987966,-0.9999298,5,190.6531381728531,0.02794341603294015,55.284127713995986,60.72608686401509,0.02275590505450964,0.012548496946692467,14.503295197035186,130.5767575930804,14182.247979966807,92
238300,0.011409476,0.0083503695,-8.951326,17.083055,5.0329995,23.726353,2.0172534,17.110222,5.046678,23.77964,2.0755396,17.107637,5.064414,23.899721,1.9958813,8.239204,4.7382936,26.58358,0.67910576,0.20263633,1.5492464,4.2926474,-4.021659,-0.8258041,0.36040828,0.35765582,-2.4886308,0.002107864711433649,1.474095344543457,238300,477,500.0,0.0,500,500,0.3544359542776246,0.07952194153827842,0.46612285692507693,0.0025389463176275803,177.21797713881227,7.909222985048268,190.1404327507088,167.54067594093095,0.08013184,0.65991116,0.99989176,-0.9998326,5,177.21797713881227,235000,470,500.0,0.0,500,500,0.40624235948614645,0.06450001790503838,0.4677900587992294,0.0025034846690985017,203.1211797430732,7.950351395704223,217.66711656843964,194.50473506277027,203.1211797430732,7.950351395704223,217.66711656843964,194.50473506277027,0.16184655,0.6199334,0.9992814,-0.999604,5,203.1211797430732,0.027979288948699832,58.44655704300385,70.91833147103898,0.022530075977556407,0.01258689200039953,14.498941575991921,143.9269263469614,14326.179289199878,93
240800,0.010322715,0.011964809,-8.873276,17.056389,5.2429347,24.034521,1.9107987,17.038727,5.2505813,23.991339,1.9258013,17.088581,5.2662683,24.06391,1.9621639,8.257534,5.5105977,27.236483,-7.348851,0.104128875,1.5204515,4.3173785,-3.9072714,-0.872168,0.35728794,0.12695718,-2.213538,0.002215856220573187,1.574142575263977,240800,482,500.0,0.0,500,500,0.3717240899757174,0.07238247023395333,0.46461328947429725,0.0033392322220184316,185.86204498785872,5.364768050456471,193.82132866702014,179.36401783688697,0.04630353,0.69401,0.99985063,-0.99997306,5,185.86204498785872,237500,475,500.0,0.0,500,500,0.41151258291151155,0.06619141165728284,0.4639334810949405,0.0031620584726461147,205.75629145575576,10.999769082147944,218.6350585018882,191.91291140954135,205.75629145575576,10.999769082147944,218.6350585018882,191.91291140954135,0.11639355,0.67487603,0.99939823,-0.9985144,5,205.75629145575576,0.015001217951066792,67.26193033508025,48.37835867796093,0.022677820990793407,0.01246114494279027,13.999068993027322,129.68949818995316,14455.872995423852,94
243300,0.0101003405,0.0077057956,-9.573032,17.707363,4.943874,24.15637,2.3515942,17.71559,4.9720397,24.16687,2.4215198,17.685127,4.954827,24.17116,2.36996,8.197287,4.713988,20.422188,-4.7142115,0.03186688,1.5557395,3.5989435,-4.046099,-0.80220234,0.35497412,0.19291204,-2.178193,0.002183249918743968,1.2088286876678467,243300,487,500.0,0.0,500,500,0.3599597708440058,0.07248541220009203,0.4639644118768099,0.0017378908399952068,179.97988542200295,8.70528502976458,193.3770077232904,165.90663848372188,0.004286998,0.71718603,0.99970585,-0.9998746,5,179.97988542200295,240000,480,500.0,0.0,500,500,0.40327674291469245,0.07085287446784294,0.46348902067788245,0.0025050372497057746,201.63837145734618,12.846846982666907,214.7332879174883,179.03115183708937,201.63837145734618,12.846846982666907,214.7332879174883,179.03115183708937,0.09637042,0.67734116,0.9992722,-0.9980188,5,201.63837145734618,0.014241190976463258,66.64042936603073,49.20664693694562,0.02289291296619922,0.01252477103844285,13.527537695947103,129.42427287390456,14585.301469136728,95
245800,0.010271827,0.009181419,-8.820801,16.79393,6.2221107,24.228825,2.3747509,16.81339,6.2254252,24.2972,2.4708312,16.828213,6.202586,24.28172,2.5219896,8.073187,5.1489043,31.338303,-3.5676231,0.063140176,1.4976838,4.1707764,-4.091421,-0.8796125,0.35610157,0.07578206,-2.332719,0.0021450859494507313,0.44970130920410156,245800,492,500.0,0.0,500,500,0.31852185310175374,0.0662864355772319,0.46086642512608134,0.0025687055251801287,159.26092655087686,11.93451484776892,173.82050016137143,144.24766850192907,-0.010231102,0.6546386,0.9998167,-0.99975336,5,159.26092655087686,242500,485,500.0,0.0,500,500,0.3804865408713907,0.05975823671895133,0.4297310495246374,0.0028459220593113647,190.24327043569525,3.043781675356397,196.1818428150058,187.69559921924858,190.24327043569525,3.043781675356397,196.1818428150058,187.69559921924858,0.041683227,0.603472,0.9989762,-0.9993513,5,190.24327043569525,0.02793800109066069,69.78388753102627,72.09425151406322,0.01251135696657002,0.007065664045512676,12.747016350040212,154.67267041723244,14739.978020935901,96
248300,0.011280852,0.012122567,-9.510429,17.366898,5.121446,25.42945,1.9307853,17.387472,5.135547,25.22805,1.9390855,17.388605,5.1455016,25.304861,1.884557,7.980089,5.53009,22.763136,-5.6709433,0.08156936,1.4934387,4.188159,-4.1272616,-0.8744315,0.3521266,0.07288921,-2.4537663,0.0020652979146689177,-0.12309503555297852,248300,497,500.0,0.0,500,500,0.328856133352622,0.070501172128737,0.4601761855071474,0.0035136247663907797,164.42806667631095,12.047695837167108,180.75393612614627,146.59384406017026,-0.036327925,0.67669094,0.99953896,-0.99986064,5,164.42806667631095,245000,490,500.0,0.0,500,500,0.39526864366340625,0.062596784227962,0.45720124309607935,0.0026385674320776624,197.6343218317031,9.576942875253195,208.48390329530164,179.74886606807442,197.6343218317031,9.576942875253195,208.48390329530164,179.74886606807442,0.14608257,0.6784376,0.9984208,-0.998284,5,197.6343218317031,0.014420879888348281,43.08845250401646,55.013461767928675,0.022868621977977455,0.012437583063729107,13.147429974982515,111.2990713318577,14851.279830293613,97
250800,0.018566677,0.0134747755,-9.997333,17.920208,5.7085567,24.933493,2.5391417,17.943714,5.742382,25.037882,2.5436192,17.972767,5.7407455,25.058027,2.5743308,8.014054,5.430595,24.132952,-3.560124,0.18987297,1.4814059,3.694658,-3.4918447,-0.8982284,0.37312263,0.13978845,-2.5553002,0.0021463383454829454,0.08634471893310547,250800,502,500.0,0.0,500,500,0.3706196896383914,0.06422421250060258,0.4611978687510291,0.0022689134353128556,185.3098448191957,7.3485908040926144,191.93998831497518,171.41895858188823,0.08268541,0.6518133,0.9997886,-0.99878633,5,185.3098448191957,247500,495,500.0,0.0,500,500,0.3842139056708608,0.06322304486264362,0.4596588234670042,0.003304041342425043,192.10695283543046,10.569144226161587,207.4431258911435,181.15825495936446,192.10695283543046,10.569144226161587,207.4431258911435,181.15825495936446,0.12108794,0.64879364,0.9989522,-0.9991867,5,192.10695283543046,0.02802739304024726,69.28709885303397,67.03025711805094,0.022837519994936883,0.012474613031372428,12.101190721965395,148.48188621911686,14999.766058368725,98
